Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,,
2010-01-01,5.786131858825684,6.859285831451416,7.699643135070801,6.794642925262451,7.622499942779541,15168994400
2010-02-01,6.164522647857666,7.307857036590576,7.327499866485596,6.816071033477783,6.870357036590576,10776080000
2010-03-01,7.079771518707275,8.39285659790039,8.481429100036621,7.337500095367432,7.348214149475098,12154172800
2010-04-01,7.865774631500244,9.3246431350708,9.730713844299316,8.3125,8.478928565979004,12367129600
2010-05-01,7.738943576812744,9.174285888671875,9.567143440246582,7.1160712242126465,9.422857284545898,18082654800
2010-06-01,7.577764511108398,8.983214378356934,9.964642524719238,8.649999618530273,9.274642944335938,16651252800
2010-07-01,7.750089168548584,9.1875,9.499643325805664,8.557143211364746,9.08214282989502,15669704400
2010-08-01,7.323798656463623,8.682143211364746,9.438570976257324,8.412857055664062,9.30142879486084,9589120800
2010-09-01,8.548445701599121,10.133929252624512,10.526070594787598,8.795714378356934,8.838213920593262,11849919200
2010-10-01,9.067534446716309,10.749285697937012,11.39285659790039,9.920356750488281,10.219642639160156,12234577600
2010-11-01,9.373917579650879,11.112500190734863,11.475000381469727,10.634285926818848,10.793571472167969,9508086000
2010-12-01,9.717665672302246,11.520000457763672,11.666428565979004,11.246070861816406,11.259642601013184,6973234800
2011-01-01,10.222589492797852,12.118571281433105,12.449999809265137,11.601428985595703,11.630000114440918,10841535600
2011-02-01,10.641043663024902,12.614643096923828,13.032142639160156,12.061429023742676,12.189286231994629,9295949600
2011-03-01,10.499448776245117,12.446785926818848,12.916786193847656,11.652142524719238,12.695357322692871,11306458800
2011-04-01,10.548255920410156,12.504643440246582,12.68321418762207,11.434286117553711,12.539643287658691,9253829200
2011-05-01,10.478964805603027,12.422499656677246,12.565357208251953,11.765000343322754,12.490714073181152,6912060400
2011-06-01,10.112626075744629,11.988213539123535,12.576070785522461,11.089285850524902,12.459643363952637,9263850400
2011-07-01,11.763872146606445,13.945713996887207,14.446429252624512,11.935713768005371,11.998213768005371,10653946800
2011-08-01,11.59365177154541,13.743928909301758,14.26785659790039,12.607856750488281,14.206428527832031,16142599200
2011-09-01,11.487907409667969,13.618571281433105,15.102143287658691,13.088570594787598,13.77928638458252,11977448000
2011-10-01,12.194680213928223,14.456428527832031,15.239286422729492,12.651429176330566,13.584643363952637,13141427600
2011-11-01,11.514418601989746,13.649999618530273,14.571429252624512,12.975713729858398,14.193214416503906,8963701600
2011-12-01,12.20130729675293,14.464285850524902,14.610357284545898,13.488571166992188,13.662142753601074,6306532400
2012-01-01,13.752227783203125,16.3028564453125,16.365713119506836,14.60714340209961,14.621429443359375,6859854400
2012-02-01,16.341917037963867,19.37285614013672,19.5575008392334,16.213571548461914,16.37178611755371,11368554400
2012-03-01,18.062454223632812,21.412500381469727,22.194643020629883,18.43642807006836,19.577499389648438,15584338000
2012-04-01,17.5933780670166,20.856428146362305,23.0,19.821428298950195,21.493928909301758,15598990400
2012-05-01,17.40509033203125,20.633214950561523,21.312856674194336,18.6492862701416,20.889286041259766,11106345600
2012-06-01,17.593982696533203,20.85714340209961,21.071428298950195,19.58928680419922,20.3271427154541,7855825600
2012-07-01,18.400171279907227,21.812856674194336,22.138214111328125,20.35714340209961,20.883214950561523,8909650400
2012-08-01,20.041475296020508,23.75857162475586,24.31678581237793,21.4375,21.99678611755371,8276206400
2012-09-01,20.183799743652344,23.825000762939453,25.18107032775879,23.428571701049805,23.777143478393555,9199005200
2012-10-01,18.012020111083984,21.261428833007812,24.16964340209961,20.989286422729492,23.969999313354492,12142830000
2012-11-01,17.708248138427734,20.902856826782227,21.53571319580078,18.0625,21.364999771118164,12929851200
2012-12-01,16.17490005493164,19.006071090698242,21.2353572845459,17.901071548461914,21.201786041259766,12132752800
2013-01-01,13.84426498413086,16.267499923706055,19.821428298950195,15.535714149475098,19.779285430908203,13123423600
2013-02-01,13.416010856628418,15.764286041259766,17.319286346435547,15.630714416503906,16.396785736083984,9344034000
2013-03-01,13.532720565795898,15.809286117553711,16.7839298248291,14.964285850524902,15.64285659790039,9176876800
2013-04-01,13.53639030456543,15.813570976257324,15.901785850524902,13.753570556640625,15.782142639160156,10963489600
2013-05-01,13.748861312866211,16.061786651611328,16.633928298950195,14.960714340209961,15.873571395874023,9447530400
2013-06-01,12.202702522277832,14.161786079406738,16.229642868041992,13.888214111328125,16.09749984741211,7018536000
2013-07-01,13.926030158996582,16.161785125732422,16.33357048034668,14.329285621643066,14.381786346435547,6538114800
2013-08-01,14.993574142456055,17.400714874267578,18.347856521606445,16.187856674194336,16.27678680419922,8058338400
2013-09-01,14.768245697021484,17.02678680419922,18.139999389648438,15.972143173217773,17.610713958740234,8630941200
2013-10-01,16.19162940979004,18.667856216430664,19.258928298950195,17.08142852783203,17.087499618530273,7837732000
2013-11-01,17.225332260131836,19.859643936157227,19.940357208251953,18.299285888671875,18.71500015258789,5225155600
2013-12-01,17.480131149291992,20.036428451538086,20.540714263916016,19.242856979370117,19.928571701049805,7057397200
2014-01-01,15.597578048706055,17.878570556640625,20.007143020629883,17.626785278320312,19.845714569091797,8765954400
2014-02-01,16.396459579467773,18.794286727905273,19.68535614013672,17.832143783569336,17.95035743713379,5880366800
2014-03-01,16.823728561401367,19.169286727905273,19.60714340209961,18.671785354614258,18.693571090698242,5001698800
2014-04-01,18.495941162109375,21.074642181396484,21.408214569091797,18.26178550720215,19.205713272094727,6435060800
2014-05-01,19.840925216674805,22.60714340209961,23.006071090698242,20.726070404052734,21.14285659790039,5735668400
2014-06-01,20.503643035888672,23.232500076293945,23.762500762939453,22.23214340209961,22.641429901123047,4827739200
2014-07-01,21.092741012573242,23.899999618530273,24.860000610351562,23.142499923706055,23.3799991607666,4140344000
2014-08-01,22.61512565612793,25.625,25.725000381469727,23.31999969482422,23.725000381469727,3748308000
2014-09-01,22.339582443237305,25.1875,25.934999465942383,24.03499984741211,25.764999389648438,6105680000
2014-10-01,23.94715118408203,27.0,27.010000228881836,23.795000076293945,25.147499084472656,5441120800
2014-11-01,26.370691299438477,29.732500076293945,29.9375,26.93000030517578,27.05500030517578,3281632800
2014-12-01,24.581005096435547,27.594999313354492,29.8125,26.565000534057617,29.702499389648438,4294378400
2015-01-01,26.09087371826172,29.290000915527344,30.0,26.157499313354492,27.84749984741211,5221053600
2015-02-01,28.60731315612793,32.1150016784668,33.400001525878906,29.020000457763672,29.512500762939453,4546140800
2015-03-01,27.819215774536133,31.107500076293945,32.56999969482422,30.407499313354492,32.3125,4554568400
2015-04-01,27.980182647705078,31.287500381469727,33.6349983215332,30.774999618530273,31.204999923706055,3984542000
2015-05-01,29.127117156982422,32.56999969482422,33.24250030517578,30.84000015258789,31.524999618530273,3816608400
2015-06-01,28.159923553466797,31.357500076293945,32.84749984741211,31.1200008392334,32.56999969482422,3514426800
2015-07-01,27.232709884643555,30.325000762939453,33.24250030517578,29.80500030517578,31.725000381469727,4233122400
2015-08-01,25.315418243408203,28.190000534057617,30.642499923706055,23.0,30.375,6427276400
2015-09-01,24.875225067138672,27.575000762939453,29.22249984741211,26.84000015258789,27.537500381469727,4826189200
2015-10-01,26.950029373168945,29.875,30.30500030517578,26.827499389648438,27.267499923706055,4450048400
2015-11-01,26.67940902709961,29.575000762939453,30.954999923706055,27.75,30.200000762939453,3002562400
2015-12-01,23.84019660949707,26.315000534057617,29.96500015258789,26.204999923706055,29.6875,3687660800
2016-01-01,22.04640769958496,24.334999084472656,26.462499618530273,23.09749984741211,25.65250015258789,5087392000
2016-02-01,21.899192810058594,24.172500610351562,24.72249984741211,23.147499084472656,24.11750030517578,3243450400
2016-03-01,24.818950653076172,27.247499465942383,27.604999542236328,24.354999542236328,24.412500381469727,2984198400
2016-04-01,21.346250534057617,23.434999465942383,28.09749984741211,23.127500534057617,27.19499969482422,3489534800
2016-05-01,22.739885330200195,24.96500015258789,25.1825008392334,22.36750030517578,23.49250030517578,3602686000
2016-06-01,21.902355194091797,23.899999618530273,25.47249984741211,22.875,24.7549991607666,3117990800
2016-07-01,23.874940872192383,26.052499771118164,26.137500762939453,23.592500686645508,23.872499465942383,2743118400
2016-08-01,24.30794906616211,26.524999618530273,27.5575008392334,26.0,26.102500915527344,2520514000
2016-09-01,26.040525436401367,28.262500762939453,29.045000076293945,25.63249969482422,26.53499984741211,3872062400
2016-10-01,26.153392791748047,28.385000228881836,29.672500610351562,28.06999969482422,28.177499771118164,2747657200
2016-11-01,25.457754135131836,27.6299991607666,28.4424991607666,26.020000457763672,28.364999771118164,2886220000
2016-12-01,26.8155574798584,28.954999923706055,29.5049991607666,27.0625,27.592500686645508,2435086800
2017-01-01,28.095909118652344,30.337499618530273,30.610000610351562,28.690000534057617,28.950000762939453,2252488000
2017-02-01,31.717004776000977,34.247501373291016,34.369998931884766,31.752500534057617,31.75749969482422,2299874400
2017-03-01,33.4055061340332,35.915000915527344,36.125,34.26250076293945,34.47249984741211,2246513600
2017-04-01,33.403175354003906,35.912498474121094,36.3650016784668,35.01499938964844,35.9275016784668,1493216400
2017-05-01,35.52153015136719,38.189998626708984,39.162498474121094,36.067501068115234,36.275001525878906,2615927200
2017-06-01,33.627445220947266,36.005001068115234,38.994998931884766,35.54999923706055,38.29249954223633,2736712400
2017-07-01,34.727195739746094,37.182498931884766,38.497501373291016,35.602500915527344,36.220001220703125,1688047600
2017-08-01,38.292606353759766,41.0,41.130001068115234,37.102500915527344,37.275001525878906,2644276000
2017-09-01,36.127017974853516,38.529998779296875,41.23500061035156,37.290000915527344,41.20000076293945,2721496400
2017-10-01,39.624385833740234,42.2599983215332,42.412498474121094,38.1150016784668,38.564998626708984,2017165200
2017-11-01,40.28307342529297,42.962501525878906,44.060001373291016,41.31999969482422,42.467498779296875,2402653600
2017-12-01,39.8115234375,42.307498931884766,44.29999923706055,41.6150016784668,42.48749923706055,2124735200
2018-01-01,39.38807678222656,41.85749816894531,45.025001525878906,41.17499923706055,42.540000915527344,2638717600
2018-02-01,41.902915954589844,44.529998779296875,45.154998779296875,37.560001373291016,41.79249954223633,3711577200
2018-03-01,39.63134765625,41.94499969482422,45.875,41.23500061035156,44.6349983215332,2854910800
2018-04-01,39.03609085083008,41.314998626708984,44.73500061035156,40.157501220703125,41.65999984741211,2664617200
2018-05-01,44.14059066772461,46.717498779296875,47.592498779296875,41.317501068115234,41.602500915527344,2483905200
2018-06-01,43.89347457885742,46.27750015258789,48.54999923706055,45.182498931884766,46.997501373291016,2110498000
2018-07-01,45.121768951416016,47.5724983215332,48.9900016784668,45.85499954223633,45.95500183105469,1574765600
2018-08-01,53.975860595703125,56.907501220703125,57.217498779296875,49.32749938964844,49.782501220703125,2801275600
2018-09-01,53.715431213378906,56.435001373291016,57.41749954223633,53.82500076293945,57.102500915527344,2715888000
2018-10-01,52.078311920166016,54.71500015258789,58.36750030517578,51.522499084472656,56.98749923706055,3158994000
2018-11-01,42.49358367919922,44.64500045776367,55.59000015258789,42.564998626708984,54.76250076293945,3845305600
2018-12-01,37.66560363769531,39.435001373291016,46.23500061035156,36.647499084472656,46.1150016784668,3595690000
2019-01-01,39.7430305480957,41.61000061035156,42.25,35.5,38.72249984741211,3312349600
2019-02-01,41.34526443481445,43.287498474121094,43.967498779296875,41.48249816894531,41.7400016784668,1890162400
2019-03-01,45.55134582519531,47.48749923706055,49.42250061035156,42.375,43.56999969482422,2603925600
2019-04-01,48.12206268310547,50.16749954223633,52.119998931884766,47.095001220703125,47.90999984741211,2024470800
2019-05-01,41.98301315307617,43.76750183105469,53.82749938964844,43.747501373291016,52.470001220703125,2957826400
2019-06-01,47.6453742980957,49.47999954223633,50.39250183105469,42.567501068115234,43.900001525878906,2060874800
2019-07-01,51.28521728515625,53.2599983215332,55.342498779296875,49.602500915527344,50.79249954223633,1895406800
2019-08-01,50.250083923339844,52.185001373291016,54.50749969482422,48.14500045776367,53.474998474121094,2724326400
2019-09-01,54.12125778198242,55.99250030517578,56.60499954223633,51.05500030517578,51.60749816894531,2170268400
2019-10-01,60.11164474487305,62.189998626708984,62.4375,53.782501220703125,56.26750183105469,2433210800
2019-11-01,64.57966613769531,66.8125,67.0,62.290000915527344,62.3849983215332,1793326000
2019-12-01,71.17212677001953,73.4124984741211,73.49250030517578,64.07250213623047,66.81749725341797,2388794800
2020-01-01,75.01612854003906,77.37750244140625,81.9625015258789,73.1875,74.05999755859375,2934370400
2020-02-01,66.2544174194336,68.33999633789062,81.80500030517578,64.09249877929688,76.07499694824219,3019279200
2020-03-01,61.77869415283203,63.5724983215332,76.0,53.15250015258789,70.56999969482422,6280072400
2020-04-01,71.37748718261719,73.44999694824219,73.63249969482422,59.224998474121094,61.625,3265299200
2020-05-01,77.24219512939453,79.48500061035156,81.05999755859375,71.4625015258789,71.5625,2805936000
2020-06-01,88.86656188964844,91.19999694824219,93.09500122070312,79.30249786376953,79.4375,3243375600
2020-07-01,103.5412368774414,106.26000213623047,106.41500091552734,89.1449966430664,91.27999877929688,3020283200
2020-08-01,125.73838806152344,129.0399932861328,131.0,107.89250183105469,108.19999694824219,4070061100
2020-09-01,113.05034637451172,115.80999755859375,137.97999572753906,103.0999984741211,132.75999450683594,3885245100
2020-10-01,106.26596069335938,108.86000061035156,125.38999938964844,107.72000122070312,117.63999938964844,2894666500
2020-11-01,116.213134765625,119.05000305175781,121.98999786376953,107.31999969482422,109.11000061035156,2123077300
2020-12-01,129.7515869140625,132.69000244140625,138.7899932861328,120.01000213623047,121.01000213623047,2322189600
2021-01-01,129.0377655029297,131.9600067138672,145.08999633789062,126.37999725341797,133.52000427246094,2240262000
2021-02-01,118.57467651367188,121.26000213623047,137.8800048828125,118.38999938964844,133.75,1833855600
2021-03-01,119.62348937988281,122.1500015258789,128.72000122070312,116.20999908447266,123.75,2650418200
2021-04-01,128.7409210205078,131.4600067138672,137.07000732421875,122.48999786376953,123.66000366210938,1889857500
2021-05-01,122.0325927734375,124.61000061035156,134.07000732421875,122.25,132.0399932861328,1711934900
2021-06-01,134.35498046875,136.9600067138672,137.41000366210938,123.12999725341797,125.08000183105469,1606590000
2021-07-01,143.085693359375,145.86000061035156,150.0,135.75999450683594,136.60000610351562,1919035100
2021-08-01,148.942138671875,151.8300018310547,153.49000549316406,144.5,146.36000061035156,1461542800
2021-09-01,139.0166015625,141.5,157.25999450683594,141.27000427246094,152.8300018310547,1797835100
2021-10-01,147.1709442138672,149.8000030517578,153.1699981689453,138.27000427246094,141.89999389648438,1565079200
2021-11-01,162.39889526367188,165.3000030517578,165.6999969482422,147.47999572753906,148.99000549316406,1691029000
2021-12-01,174.70816040039062,177.57000732421875,182.1300048828125,157.8000030517578,167.47999572753906,2444766700
2022-01-01,171.96311950683594,174.77999877929688,182.94000244140625,154.6999969482422,177.8300018310547,2108446000
2022-02-01,162.45880126953125,165.1199951171875,176.64999389648438,152.0,174.00999450683594,1627516300
2022-03-01,172.0147247314453,174.61000061035156,179.61000061035156,150.10000610351562,164.6999969482422,2180800100
2022-04-01,155.3068084716797,157.64999389648438,178.49000549316406,155.3800048828125,174.02999877929688,1687795600
2022-05-01,146.62774658203125,148.83999633789062,166.47999572753906,132.61000061035156,156.7100067138672,2401040300
2022-06-01,134.88580322265625,136.72000122070312,151.74000549316406,129.0399932861328,149.89999389648438,1749099800
2022-07-01,160.32980346679688,162.50999450683594,163.6300048828125,135.66000366210938,136.0399932861328,1447125400
2022-08-01,155.1107635498047,157.22000122070312,176.14999389648438,157.13999938964844,161.00999450683594,1510239600
2022-09-01,136.5353240966797,138.1999969482422,164.25999450683594,138.0,156.63999938964844,2084722800
2022-10-01,151.4929656982422,153.33999633789062,157.5,134.3699951171875,138.2100067138672,1868139700
2022-11-01,146.24691772460938,148.02999877929688,155.4499969482422,134.3800048828125,155.0800018310547,1724847700
2022-12-01,128.57785034179688,129.92999267578125,150.9199981689453,125.87000274658203,148.2100067138672,1675731200
2023-01-01,142.7884521484375,144.2899932861328,147.22999572753906,124.16999816894531,130.27999877929688,1443652500
2023-02-01,145.8759765625,147.41000366210938,157.3800048828125,141.32000732421875,143.97000122070312,1307198900
