Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DE,DE,DE,DE,DE,DE
Date,,,,,,
2010-01-01,37.42334747314453,49.95000076293945,60.15999984741211,49.689998626708984,54.7400016784668,93988900
2010-02-01,42.93008041381836,57.29999923706055,58.04999923706055,48.33000183105469,50.369998931884766,100792400
2010-03-01,44.548397064208984,59.459999084472656,62.08000183105469,56.709999084472656,57.45000076293945,102669800
2010-04-01,45.026302337646484,59.81999969482422,63.68000030517578,59.0099983215332,59.9900016784668,72655200
2010-05-01,43.41551971435547,57.68000030517578,61.599998474121094,52.72999954223633,60.40999984741211,119040300
2010-06-01,41.910125732421875,55.68000030517578,61.43000030517578,53.95000076293945,57.220001220703125,112313000
2010-07-01,50.443119049072266,66.68000030517578,67.08999633789062,53.689998626708984,55.97999954223633,90413800
2010-08-01,47.86345291137695,63.27000045776367,69.47000122070312,60.45000076293945,67.87999725341797,103495300
2010-09-01,52.78824996948242,69.77999877929688,73.69999694824219,64.47000122070312,64.69000244140625,88252100
2010-10-01,58.341590881347656,76.80000305175781,78.88999938964844,67.66999816894531,69.1500015258789,91116400
2010-11-01,56.7463264465332,74.69999694824219,79.66000366210938,74.05999755859375,77.45999908447266,80007700
2010-12-01,63.08943176269531,83.05000305175781,84.8499984741211,75.2300033569336,75.88999938964844,71878800
2011-01-01,69.34325408935547,90.9000015258789,91.88999938964844,81.80000305175781,83.93000030517578,73538500
2011-02-01,68.77112579345703,90.1500015258789,97.36000061035156,86.2300033569336,91.83000183105469,95014100
2011-03-01,73.91277313232422,96.88999938964844,96.9800033569336,84.2699966430664,90.75,104501100
2011-04-01,74.65814971923828,97.5,99.80000305175781,90.6500015258789,97.5999984741211,72172400
2011-05-01,65.91358184814453,86.08000183105469,98.30000305175781,82.25,98.22000122070312,113382700
2011-06-01,63.134002685546875,82.44999694824219,85.88999938964844,77.80999755859375,85.5,114546500
2011-07-01,60.424076080322266,78.51000213623047,87.12000274658203,77.79000091552734,82.19999694824219,104200100
2011-08-01,62.20192337036133,80.81999969482422,82.55999755859375,66.05999755859375,81.11000061035156,159622800
2011-09-01,49.69535827636719,64.56999969482422,82.22000122070312,64.55999755859375,80.7300033569336,110012000
2011-10-01,58.7620849609375,75.9000015258789,78.98999786376953,59.91999816894531,63.900001525878906,117317100
2011-11-01,61.35567092895508,79.25,79.30000305175781,70.5199966430664,72.62000274658203,99813300
2011-12-01,59.88466262817383,77.3499984741211,79.69999694824219,73.2300033569336,78.6500015258789,72194200
2012-01-01,67.0481185913086,86.1500015258789,88.88999938964844,78.83999633789062,79.12000274658203,78903000
2012-02-01,64.54207611083984,82.93000030517578,89.69999694824219,82.19000244140625,87.2699966430664,77347100
2012-03-01,62.96218490600586,80.9000015258789,83.83999633789062,78.69000244140625,83.0,86141300
2012-04-01,64.45832824707031,82.36000061035156,83.25,75.91999816894531,80.62000274658203,74423400
2012-05-01,57.81368637084961,73.87000274658203,83.91999816894531,71.86000061035156,83.22000122070312,84418200
2012-06-01,63.29220199584961,80.87000274658203,80.87999725341797,69.51000213623047,71.68000030517578,76495600
2012-07-01,60.48858642578125,76.81999969482422,82.45999908447266,72.8499984741211,81.0,78360800
2012-08-01,59.142120361328125,75.11000061035156,80.79000091552734,73.13999938964844,77.62999725341797,117881700
2012-09-01,64.93744659423828,82.47000122070312,83.44999694824219,73.62000274658203,74.9800033569336,72488100
2012-10-01,67.65721130371094,85.44000244140625,87.12999725341797,79.75,83.11000061035156,62671100
2012-11-01,66.55653381347656,84.05000305175781,87.5,82.05999755859375,85.62999725341797,69160900
2012-12-01,68.43324279785156,86.41999816894531,87.20999908447266,82.94999694824219,84.18000030517578,48798800
2013-01-01,74.88121032714844,94.05999755859375,95.5999984741211,87.19999694824219,87.97000122070312,55661000
2013-02-01,69.9215087890625,87.83000183105469,95.11000061035156,85.43000030517578,94.87000274658203,62970000
2013-03-01,68.4487533569336,85.9800033569336,92.5,85.1500015258789,87.7300033569336,60209800
2013-04-01,71.5115737915039,89.30000305175781,90.0,81.58000183105469,86.19000244140625,60285000
2013-05-01,69.75779724121094,87.11000061035156,93.87999725341797,85.6500015258789,88.80999755859375,78949900
2013-06-01,65.06514739990234,81.25,88.79000091552734,79.5,87.51000213623047,64875500
2013-07-01,66.93663787841797,83.06999969482422,85.5,80.51000213623047,81.87999725341797,62853700
2013-08-01,67.39592742919922,83.63999938964844,85.68000030517578,80.5,83.73999786376953,84384600
